Time stamp,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,dataset_id
2016-09-18 22:30:00,69.0,2577.6,5.548,1.08,176.4,5.02,508,17
2016-09-18 22:45:00,86.0,2560.0,5.548,0.96,145.8,9.1,556,17
2016-09-18 23:00:00,70.0,2558.4,5.224,0.9,129.0,5.84,578,17
2016-09-18 23:15:00,62.0,2568.0,5.548,0.84,130.2,5.08,594,17
2016-09-18 23:30:00,61.0,2566.4,5.548,1.08,132.0,5.38,600,17
2016-09-18 23:45:00,74.0,2564.8,5.548,1.26,166.2,5.0,612,17
2016-09-19 00:00:00,70.0,2561.6,5.224,0.9,175.8,8.72,642,17
2016-09-19 00:15:00,82.0,2561.6,7.832,0.9,201.6,4.96,624,17
2016-09-19 00:30:00,85.0,2563.2,5.548,0.9,197.4,5.5,648,17
2016-09-19 00:45:00,84.0,2548.8,5.224,1.08,183.0,5.26,642,17
2016-09-19 01:00:00,79.0,2566.4,5.876,1.02,175.2,8.28,652,17
2016-09-19 01:15:00,62.0,2558.4,5.224,0.9,166.8,4.92,658,17
2016-09-19 01:30:00,73.0,2553.6,5.224,0.84,157.2,4.82,712,17
2016-09-19 01:45:00,63.0,2550.4,5.548,0.9,180.0,5.12,756,17
2016-09-19 02:00:00,65.0,2547.2,5.224,1.14,141.0,8.54,762,17
2016-09-19 02:15:00,67.0,2552.0,5.876,1.14,147.0,4.88,788,17
2016-09-19 02:30:00,76.0,2547.2,5.224,0.9,129.6,5.2,784,17
2016-09-19 02:45:00,67.0,2547.2,8.16,0.84,60.6,5.36,756,17
2016-09-19 03:00:00,75.0,2547.2,5.224,0.9,48.0,10.24,790,17
2016-09-19 03:15:00,71.0,2529.6,5.548,1.14,79.2,5.68,810,17
2016-09-19 03:30:00,78.0,2550.4,5.548,1.08,169.2,5.08,848,17
2016-09-19 03:45:00,69.0,2552.0,5.548,0.84,155.4,5.14,882,17
2016-09-19 04:00:00,70.0,2531.2,5.224,0.9,184.2,6.78,836,17
2016-09-19 04:15:00,65.0,2537.6,5.224,1.14,190.8,6.62,880,17
2016-09-19 04:30:00,76.0,2542.4,5.224,1.08,166.2,4.7,778,17
2016-09-19 04:45:00,75.0,2534.4,5.548,0.96,175.8,4.82,874,17
2016-09-19 18:00:00,232.0,2584.0,60.056,3.36,324.0,15.6,896,18
2016-09-19 18:15:00,228.0,2572.8,60.712,2.76,339.6,12.54,836,18
2016-09-19 18:30:00,224.0,2556.8,60.712,3.0,292.2,11.02,824,18
2016-09-19 18:45:00,239.0,2564.8,61.688,2.58,186.6,10.38,848,18
2016-09-19 19:00:00,252.0,2563.2,63.648,2.04,174.0,12.1,822,18
2016-09-19 19:15:00,264.0,2563.2,61.688,0.96,298.8,13.32,840,18
2016-09-19 19:30:00,234.0,2539.2,62.996,0.9,317.4,9.86,824,18
2016-09-19 19:45:00,262.0,2523.2,62.996,1.08,378.0,11.7,810,18
2016-09-19 20:00:00,241.0,2536.0,60.384,1.2,385.8,9.42,780,18
2016-09-19 20:15:00,238.0,2528.0,62.016,0.96,369.0,11.42,734,18
2016-09-19 20:30:00,243.0,2534.4,62.668,0.96,316.2,8.38,738,18
2016-09-19 20:45:00,271.0,2524.8,62.344,0.96,324.0,7.56,766,18
2016-09-19 21:00:00,247.0,2521.6,63.32,1.14,299.4,8.84,760,18
2016-09-19 21:15:00,246.0,2529.6,61.364,1.02,299.4,5.8,778,18
2016-09-19 21:30:00,260.0,2537.6,63.648,0.9,289.2,5.1,774,18
2016-09-19 21:45:00,238.0,2526.4,62.016,1.02,268.8,5.02,762,18
2016-09-19 22:00:00,261.0,2513.6,61.688,1.08,223.2,8.04,718,18
2016-09-19 22:15:00,239.0,2520.0,57.772,1.02,169.2,5.72,786,18
2016-09-19 22:30:00,226.0,2521.6,58.1,0.9,164.4,6.12,834,18
2016-09-19 22:45:00,193.0,2536.0,58.424,0.9,160.8,5.52,846,18
2016-09-19 23:00:00,189.0,2507.2,50.92,0.84,183.6,7.3,786,18
2016-09-19 23:15:00,129.0,2491.2,10.12,0.9,182.4,6.38,726,18
2016-09-19 23:30:00,109.0,2489.6,5.876,0.96,181.2,5.54,786,18
2016-09-19 23:45:00,100.0,2496.0,5.876,1.14,190.2,6.86,758,18
2016-09-20 00:00:00,103.0,2494.4,5.548,1.14,189.0,6.2,760,18
2016-09-20 00:15:00,107.0,2496.0,5.876,0.84,174.6,6.48,764,18
2016-09-20 00:30:00,106.0,2491.2,5.876,0.9,183.0,6.52,800,18
2016-09-20 00:45:00,95.0,2502.4,5.876,1.02,176.4,6.26,790,18
2016-09-20 01:00:00,94.0,2504.0,8.16,1.14,190.2,7.24,802,18
2016-09-20 01:15:00,100.0,2505.6,5.876,0.9,192.0,5.34,782,18
2016-09-20 01:30:00,111.0,2492.8,5.548,0.84,177.6,6.56,782,18
2016-09-20 01:45:00,97.0,2483.2,6.2,1.08,173.4,6.54,798,18
2016-09-20 02:00:00,95.0,2505.6,6.2,1.14,174.6,6.16,820,18
2016-09-20 02:15:00,99.0,2507.2,5.224,0.96,184.8,6.44,826,18
2016-09-20 02:30:00,105.0,2510.4,5.876,0.9,126.6,6.54,790,18
2016-09-20 02:45:00,95.0,2504.0,6.2,0.84,52.8,7.4,820,18
2016-09-20 03:00:00,97.0,2507.2,5.548,1.14,51.6,4.98,840,18
2016-09-20 03:15:00,90.0,2502.4,5.876,1.02,101.4,5.76,836,18
2016-09-20 03:30:00,88.0,2496.0,6.2,0.9,183.6,7.34,850,18
2016-09-20 03:45:00,82.0,2499.2,7.832,0.84,178.2,7.64,894,18
2016-09-20 04:00:00,91.0,2505.6,5.548,1.14,183.0,10.18,906,18
2016-09-20 04:15:00,91.0,2491.2,6.2,1.08,175.2,11.5,892,18
2016-09-20 04:30:00,95.0,2472.0,6.2,0.96,180.0,10.64,900,18
2016-09-20 04:45:00,84.0,2473.6,5.548,0.84,183.6,11.0,910,18
2016-09-20 05:00:00,90.0,2468.8,5.876,0.96,181.2,11.52,936,18
2016-09-20 05:15:00,108.0,2470.4,5.876,1.08,181.2,9.08,964,18
2016-09-20 05:30:00,135.0,2481.6,5.876,0.9,172.8,12.48,924,18
2016-09-20 05:45:00,161.0,2476.8,9.464,0.9,177.6,11.92,940,18
2016-09-20 19:00:00,241.0,2478.4,61.364,1.86,111.6,8.62,870,19
2016-09-20 19:15:00,237.0,2472.0,59.08,3.0,184.2,10.16,874,19
2016-09-20 19:30:00,221.0,2481.6,64.3,1.86,258.0,11.12,898,19
2016-09-20 19:45:00,218.0,2481.6,64.952,1.14,328.8,10.7,896,19
2016-09-20 20:00:00,249.0,2472.0,62.996,1.32,291.6,8.48,856,19
2016-09-20 20:15:00,230.0,2475.2,61.364,1.2,286.8,8.4,836,19
2016-09-20 20:30:00,242.0,2465.6,62.344,1.08,279.6,12.38,792,19
2016-09-20 20:45:00,261.0,2484.8,63.976,0.9,261.0,7.14,736,19
2016-09-20 21:00:00,241.0,2481.6,62.996,0.9,269.4,5.34,766,19
2016-09-20 21:15:00,243.0,2480.0,64.3,1.08,297.6,5.14,828,19
2016-09-20 21:30:00,263.0,2480.0,62.344,1.14,303.6,8.76,872,19
2016-09-20 21:45:00,264.0,2492.8,61.364,1.08,271.8,5.92,900,19
2016-09-20 22:00:00,256.0,2492.8,62.344,0.84,258.6,5.06,890,19
2016-09-20 22:15:00,252.0,2470.4,63.32,0.96,215.4,5.14,950,19
2016-09-20 22:30:00,241.0,2476.8,62.668,1.14,206.4,8.34,992,19
2016-09-20 22:45:00,188.0,2486.4,60.056,1.02,205.2,6.06,1010,19
2016-09-20 23:00:00,166.0,2464.0,47.98,0.9,183.0,5.32,1044,19
2016-09-20 23:15:00,142.0,2443.2,9.14,0.9,141.0,7.14,1000,19
2016-09-20 23:30:00,130.0,2449.6,5.548,1.08,156.0,7.18,1012,19
2016-09-20 23:45:00,102.0,2452.8,5.548,0.9,177.0,6.06,1044,19
2016-09-21 00:00:00,102.0,2441.6,5.548,0.84,178.2,8.12,1040,19
2016-09-21 00:15:00,99.0,2444.8,5.548,0.9,186.0,6.34,980,19
2016-09-21 00:30:00,108.0,2457.6,5.224,1.02,191.4,5.48,948,19
2016-09-21 00:45:00,99.0,2446.4,8.16,1.02,175.8,8.7,1010,19
2016-09-21 01:00:00,109.0,2438.4,5.548,0.84,183.0,6.44,1014,19
2016-09-21 01:15:00,96.0,2444.8,5.548,0.78,181.2,4.98,1046,19
2016-09-21 01:30:00,111.0,2451.2,5.876,1.02,179.4,7.64,1100,19
2016-09-21 01:45:00,98.0,2427.2,5.548,0.78,175.8,7.16,1088,19
2016-09-21 02:00:00,102.0,2428.8,5.548,0.78,187.2,6.16,1038,19
2016-09-21 02:15:00,95.0,2446.4,5.548,0.78,186.6,7.6,1018,19
2016-09-21 02:30:00,109.0,2448.0,5.548,0.96,147.6,6.34,998,19
2016-09-21 02:45:00,94.0,2449.6,5.224,0.78,55.2,7.9,1012,19
2016-09-21 03:00:00,103.0,2444.8,5.876,0.84,51.0,6.36,1028,19
2016-09-21 03:15:00,81.0,2444.8,7.508,0.78,60.0,6.0,974,19
2016-09-21 03:30:00,88.0,2436.8,5.548,0.96,182.4,8.2,916,19
2016-09-21 03:45:00,76.0,2440.0,5.548,0.84,185.4,9.98,934,19
2016-09-21 04:00:00,88.0,2454.4,5.548,0.78,185.4,9.0,914,19
2016-09-21 04:15:00,85.0,2446.4,5.876,0.72,183.0,12.1,838,19
2016-09-21 04:30:00,92.0,2436.8,5.548,0.9,181.2,11.6,826,19
2016-09-21 04:45:00,83.0,2433.6,5.548,0.9,184.8,11.62,872,19
2016-09-21 05:00:00,83.0,2436.8,8.16,0.9,182.4,11.26,894,19
2016-09-21 05:15:00,106.0,2446.4,5.548,0.72,195.6,11.74,878,19
2016-09-21 05:30:00,154.0,2446.4,5.548,0.84,191.4,12.18,896,19
2016-09-21 05:45:00,151.0,2449.6,7.18,0.9,199.8,14.28,870,19
2016-09-21 06:00:00,186.0,2451.2,12.728,0.78,211.8,11.3,854,19
2016-09-21 06:15:00,235.0,2481.6,34.6,6.72,191.4,13.36,836,19
2016-09-21 06:30:00,291.0,2483.2,54.836,11.34,253.8,14.26,846,19
2016-09-21 06:45:00,274.0,2491.2,55.816,18.0,302.4,18.94,900,19
2016-09-21 20:00:00,241.0,2536.0,56.468,1.26,298.2,10.04,718,20
2016-09-21 20:15:00,247.0,2540.8,59.404,0.84,273.0,8.64,734,20
2016-09-21 20:30:00,238.0,2532.8,62.016,1.08,282.6,10.82,742,20
2016-09-21 20:45:00,254.0,2529.6,59.08,0.78,301.2,10.54,734,20
2016-09-21 21:00:00,250.0,2526.4,61.364,1.02,281.4,7.72,718,20
2016-09-21 21:15:00,259.0,2521.6,62.344,0.72,295.2,9.78,654,20
2016-09-21 21:30:00,252.0,2526.4,59.732,0.72,292.2,9.42,684,20
2016-09-21 21:45:00,244.0,2529.6,57.448,0.9,264.6,6.4,724,20
2016-09-21 22:00:00,251.0,2529.6,62.016,0.84,213.0,10.34,726,20
2016-09-21 22:15:00,264.0,2508.8,62.668,0.78,156.0,6.82,806,20
2016-09-21 22:30:00,234.0,2499.2,62.016,0.72,202.8,5.96,848,20
2016-09-21 22:45:00,218.0,2483.2,62.016,1.08,201.0,9.6,898,20
2016-09-21 23:00:00,200.0,2486.4,48.308,0.84,208.2,7.74,916,20
2016-09-21 23:15:00,170.0,2497.6,18.932,0.72,204.6,6.06,934,20
2016-09-21 23:30:00,118.0,2484.8,19.912,0.78,202.2,9.72,942,20
2016-09-21 23:45:00,105.0,2476.8,16.648,0.96,231.6,7.66,940,20
2016-09-22 00:00:00,106.0,2475.2,11.752,0.72,213.0,5.86,942,20
2016-09-22 00:15:00,114.0,2481.6,8.812,0.72,211.2,8.68,962,20
2016-09-22 00:30:00,113.0,2486.4,9.14,0.84,205.8,7.52,950,20
2016-09-22 00:45:00,100.0,2476.8,9.14,0.9,207.0,5.58,938,20
2016-09-22 01:00:00,106.0,2478.4,9.14,0.72,203.4,8.4,946,20
2016-09-22 01:15:00,97.0,2478.4,8.812,0.78,196.2,8.1,938,20
2016-09-22 01:30:00,90.0,2476.8,9.14,0.72,199.2,5.44,954,20
2016-09-22 01:45:00,99.0,2489.6,8.812,0.72,203.4,8.58,954,20
2016-09-22 02:00:00,88.0,2481.6,9.14,0.72,198.6,7.08,974,20
2016-09-22 02:15:00,103.0,2478.4,7.832,0.96,198.0,5.3,980,20
2016-09-22 02:30:00,94.0,2484.8,8.812,0.9,138.6,10.12,958,20
2016-09-22 02:45:00,97.0,2476.8,8.812,0.66,68.4,5.46,952,20
2016-09-22 03:00:00,102.0,2475.2,9.14,0.78,67.8,6.04,940,20
2016-09-22 03:15:00,95.0,2464.0,9.464,1.14,67.8,9.74,918,20
2016-09-22 03:30:00,93.0,2472.0,9.14,0.78,199.8,5.28,952,20
2016-09-22 03:45:00,98.0,2467.2,9.14,0.72,190.2,6.4,936,20
2016-09-22 04:00:00,104.0,2468.8,9.14,0.78,166.8,10.1,912,20
2016-09-22 04:15:00,93.0,2475.2,8.16,0.96,177.0,9.0,860,20
2016-09-22 04:30:00,87.0,2470.4,7.508,0.72,178.8,14.02,836,20
2016-09-22 04:45:00,89.0,2468.8,9.14,0.72,173.4,9.94,826,20
2016-09-22 05:00:00,102.0,2465.6,9.464,0.84,196.2,10.62,850,20
2016-09-22 05:15:00,107.0,2473.6,9.464,0.84,205.8,13.7,860,20
2016-09-22 05:30:00,150.0,2472.0,8.812,0.78,198.6,15.72,838,20
2016-09-22 05:45:00,166.0,2470.4,11.752,0.72,207.0,10.6,818,20
2016-09-22 06:00:00,194.0,2465.6,14.36,1.02,239.4,13.56,792,20
2016-09-22 06:15:00,204.0,2488.0,32.968,7.2,247.8,16.38,754,20
2016-09-22 06:30:00,230.0,2502.4,41.78,12.36,265.2,15.98,744,20
2016-09-22 06:45:00,288.0,2513.6,43.736,17.7,302.4,19.5,764,20
2016-09-22 07:00:00,287.0,2518.4,46.024,15.66,309.0,24.82,732,20
2016-09-22 07:15:00,289.0,2515.2,51.244,28.5,291.6,20.7,734,20
2016-09-22 07:30:00,285.0,2515.2,56.14,36.0,301.8,21.58,748,20
2016-09-22 07:45:00,277.0,2512.0,58.752,36.3,324.0,22.9,752,20
2016-09-22 21:00:00,268.0,2505.6,60.056,0.66,289.2,9.12,868,21
2016-09-22 21:15:00,253.0,2510.4,58.424,0.84,293.4,11.68,786,21
2016-09-22 21:30:00,245.0,2505.6,57.12,0.78,262.2,12.34,754,21
2016-09-22 21:45:00,254.0,2476.8,59.08,0.78,265.8,7.94,772,21
2016-09-22 22:00:00,269.0,2468.8,60.384,0.72,226.2,6.58,794,21
2016-09-22 22:15:00,253.0,2462.4,58.752,0.84,187.8,7.22,846,21
2016-09-22 22:30:00,226.0,2478.4,60.056,0.66,184.2,6.1,896,21
2016-09-22 22:45:00,206.0,2460.8,61.688,0.6,173.4,7.66,942,21
2016-09-22 23:00:00,185.0,2435.2,46.024,0.78,169.8,5.68,928,21
2016-09-22 23:15:00,150.0,2432.0,13.708,0.6,157.8,5.72,916,21
2016-09-22 23:30:00,114.0,2441.6,12.076,0.66,176.4,8.58,936,21
2016-09-22 23:45:00,115.0,2451.2,12.728,0.78,187.8,6.52,954,21
2016-09-23 00:00:00,106.0,2446.4,12.076,0.9,191.4,5.24,908,21
2016-09-23 00:15:00,103.0,2438.4,8.812,0.72,152.4,7.82,908,21
2016-09-23 00:30:00,101.0,2460.8,8.812,0.6,176.4,7.36,914,21
2016-09-23 00:45:00,114.0,2446.4,9.14,0.78,163.8,5.66,922,21
2016-09-23 01:00:00,101.0,2448.0,9.14,0.84,171.6,6.82,966,21
2016-09-23 01:15:00,91.0,2446.4,8.812,0.66,176.4,8.36,1012,21
2016-09-23 01:30:00,92.0,2446.4,8.16,0.6,192.6,6.88,1016,21
2016-09-23 01:45:00,120.0,2444.8,7.508,0.96,189.0,5.64,1000,21
2016-09-23 02:00:00,89.0,2451.2,8.16,0.84,166.2,9.0,1020,21
2016-09-23 02:15:00,87.0,2454.4,8.812,0.6,91.2,6.32,994,21
2016-09-23 02:30:00,98.0,2452.8,9.14,0.66,47.4,5.74,922,21
2016-09-23 02:45:00,90.0,2456.0,8.812,0.84,48.6,8.96,918,21
2016-09-23 03:00:00,91.0,2464.0,8.812,0.72,126.6,8.88,920,21
2016-09-23 03:15:00,86.0,2454.4,8.812,0.66,182.4,10.74,936,21
2016-09-23 03:30:00,96.0,2457.6,8.812,0.72,169.8,10.68,966,21
2016-09-23 03:45:00,93.0,2448.0,9.14,0.84,185.4,12.06,954,21
2016-09-23 04:00:00,89.0,2417.6,8.812,0.72,188.4,10.32,916,21
2016-09-23 04:15:00,91.0,2435.2,9.14,0.6,176.4,5.58,880,21
2016-09-23 04:30:00,96.0,2422.4,9.14,0.84,176.4,7.14,894,21
2016-09-23 04:45:00,86.0,2424.0,9.14,0.72,165.0,8.28,928,21
2016-09-23 05:00:00,87.0,2422.4,8.16,0.66,172.2,6.96,976,21
2016-09-23 05:15:00,98.0,2424.0,8.16,0.66,167.4,10.04,964,21
2016-09-23 05:30:00,149.0,2416.0,8.488,0.84,178.2,14.5,890,21
2016-09-23 05:45:00,158.0,2435.2,9.792,0.6,175.8,13.2,848,21
2016-09-23 06:00:00,177.0,2457.6,19.256,0.84,193.2,15.26,876,21
2016-09-23 06:15:00,197.0,2476.8,28.072,2.82,224.4,13.04,922,21
2016-09-23 06:30:00,246.0,2460.8,52.876,10.68,237.6,18.56,894,21
2016-09-23 06:45:00,235.0,2475.2,53.528,15.54,264.6,22.6,894,21
2016-09-23 07:00:00,238.0,2499.2,56.792,15.84,282.6,20.42,910,21
2016-09-23 07:15:00,232.0,2478.4,61.688,21.18,319.8,19.74,942,21
2016-09-23 07:30:00,246.0,2484.8,70.828,29.52,276.6,17.78,924,21
2016-09-23 07:45:00,281.0,2518.4,70.176,29.16,312.6,19.5,912,21
2016-09-23 08:00:00,284.0,2510.4,70.176,34.14,334.8,16.74,942,21
2016-09-23 08:15:00,283.0,2492.8,68.544,28.5,345.6,17.54,934,21
2016-09-23 08:30:00,297.0,2502.4,66.912,31.32,359.4,19.26,940,21
2016-09-23 08:45:00,291.0,2534.4,65.608,27.48,396.0,15.46,950,21
2016-09-23 22:00:00,250.0,2483.2,5.224,0.9,150.6,7.74,726,22
2016-09-23 22:15:00,229.0,2472.0,5.224,0.72,103.8,5.8,676,22
2016-09-23 22:30:00,186.0,2483.2,5.876,0.9,109.8,6.9,660,22
2016-09-23 22:45:00,160.0,2481.6,5.876,1.2,117.0,4.98,626,22
2016-09-23 23:00:00,154.0,2483.2,5.224,0.84,108.0,7.32,640,22
2016-09-23 23:15:00,130.0,2488.0,5.548,0.78,101.4,6.06,662,22
2016-09-23 23:30:00,124.0,2489.6,5.224,0.9,106.2,6.28,644,22
2016-09-23 23:45:00,135.0,2483.2,5.548,1.02,105.6,6.54,666,22
2016-09-24 00:00:00,125.0,2475.2,5.548,0.78,105.6,6.02,674,22
2016-09-24 00:15:00,129.0,2489.6,5.224,0.72,105.0,7.36,664,22
2016-09-24 00:30:00,99.0,2480.0,7.508,0.96,87.0,5.5,630,22
2016-09-24 00:45:00,99.0,2462.4,5.548,0.9,102.6,7.26,600,22
2016-09-24 01:00:00,95.0,2476.8,5.548,0.84,105.6,8.26,602,22
2016-09-24 01:15:00,91.0,2488.0,5.224,0.78,101.4,6.28,586,22
2016-09-24 01:30:00,94.0,2496.0,5.548,1.02,96.6,6.76,630,22
2016-09-24 01:45:00,95.0,2492.8,5.224,0.84,109.8,6.58,616,22
2016-09-24 02:00:00,85.0,2489.6,5.548,0.78,103.8,7.36,576,22
2016-09-24 02:15:00,72.0,2473.6,5.876,0.84,40.2,6.82,520,22
2016-09-24 02:30:00,72.0,2473.6,5.224,1.02,35.4,6.04,460,22
2016-09-24 02:45:00,78.0,2484.8,5.224,0.72,34.2,8.48,418,22
2016-09-24 03:00:00,70.0,2472.0,5.224,0.9,36.6,6.12,420,22
2016-09-24 03:15:00,80.0,2465.6,7.832,0.9,74.4,5.06,414,22
2016-09-24 03:30:00,71.0,2475.2,5.548,1.02,92.4,8.58,428,22
2016-09-24 03:45:00,74.0,2478.4,5.876,0.78,77.4,6.62,430,22
2016-09-24 04:00:00,76.0,2467.2,5.548,0.72,96.6,5.12,410,22
2016-09-24 04:15:00,77.0,2464.0,5.224,0.78,105.0,8.0,416,22
2016-09-24 04:30:00,71.0,2459.2,5.224,0.72,85.8,7.14,414,22
2016-09-24 04:45:00,77.0,2465.6,5.224,1.02,91.2,6.38,404,22
2016-09-24 05:00:00,79.0,2457.6,5.876,0.9,98.4,6.54,414,22
2016-09-24 05:15:00,76.0,2441.6,5.548,0.84,100.2,11.16,410,22
2016-09-24 05:30:00,71.0,2438.4,5.224,0.72,93.0,7.56,410,22
2016-09-24 05:45:00,72.0,2433.6,5.224,1.02,102.6,6.4,404,22
2016-09-24 06:00:00,81.0,2446.4,7.832,0.84,107.4,12.42,412,22
2016-09-24 06:15:00,110.0,2451.2,5.548,0.78,142.2,9.26,410,22
2016-09-24 06:30:00,131.0,2433.6,5.548,0.78,148.2,8.56,416,22
2016-09-24 06:45:00,128.0,2427.2,5.548,0.96,148.8,10.1,400,22
2016-09-24 07:00:00,127.0,2428.8,5.548,0.72,169.8,7.92,408,22
2016-09-24 07:15:00,118.0,2444.8,5.548,0.6,168.6,7.92,412,22
2016-09-24 07:30:00,123.0,2448.0,5.876,0.9,156.0,11.62,410,22
2016-09-24 07:45:00,127.0,2446.4,5.224,0.72,152.4,9.1,416,22
2016-09-24 08:00:00,123.0,2428.8,5.548,0.6,157.8,8.64,420,22
2016-09-24 08:15:00,122.0,2438.4,5.224,0.72,155.4,11.02,416,22
2016-09-24 08:30:00,115.0,2456.0,5.548,0.84,144.0,8.1,418,22
2016-09-24 08:45:00,128.0,2449.6,7.832,0.66,149.4,6.1,416,22
2016-09-24 09:00:00,109.0,2446.4,5.548,0.6,152.4,6.2,410,22
2016-09-24 09:15:00,109.0,2452.8,5.876,0.6,150.0,7.86,440,22
2016-09-24 09:30:00,108.0,2462.4,8.488,0.9,148.8,4.0,428,22
2016-09-24 09:45:00,121.0,2465.6,7.832,0.6,142.8,5.02,438,22
2016-09-24 23:00:00,96.0,2472.0,5.548,0.72,18.6,7.6,366,23
2016-09-24 23:15:00,79.0,2478.4,6.856,0.9,17.4,6.76,364,23
2016-09-24 23:30:00,83.0,2465.6,6.528,0.78,18.0,6.08,366,23
2016-09-24 23:45:00,91.0,2465.6,5.224,0.66,18.6,7.22,354,23
2016-09-25 00:00:00,85.0,2486.4,5.548,0.78,18.0,6.1,362,23
2016-09-25 00:15:00,84.0,2472.0,5.548,0.84,20.4,8.48,360,23
2016-09-25 00:30:00,81.0,2475.2,5.224,0.9,18.0,5.44,350,23
2016-09-25 00:45:00,92.0,2475.2,5.548,0.66,18.0,5.58,344,23
2016-09-25 01:00:00,83.0,2491.2,5.224,0.84,18.6,8.04,346,23
2016-09-25 01:15:00,87.0,2497.6,5.224,0.84,18.0,6.28,346,23
2016-09-25 01:30:00,79.0,2488.0,5.224,0.6,18.0,4.94,348,23
2016-09-25 01:45:00,91.0,2492.8,5.876,0.72,18.6,7.44,348,23
2016-09-25 02:00:00,85.0,2484.8,7.832,0.66,17.4,5.98,354,23
2016-09-25 02:15:00,80.0,2488.0,5.548,0.72,20.4,4.84,326,23
2016-09-25 02:30:00,86.0,2475.2,5.224,0.84,27.6,8.58,322,23
2016-09-25 02:45:00,94.0,2484.8,5.224,0.9,37.2,5.98,334,23
2016-09-25 03:00:00,80.0,2489.6,5.224,0.72,37.8,6.36,322,23
2016-09-25 03:15:00,79.0,2456.0,5.224,0.66,18.6,6.54,326,23
2016-09-25 03:30:00,86.0,2470.4,5.876,0.9,26.4,6.06,324,23
2016-09-25 03:45:00,90.0,2475.2,5.224,0.78,34.2,7.06,328,23
2016-09-25 04:00:00,82.0,2483.2,5.224,0.66,34.8,8.16,330,23
2016-09-25 04:15:00,87.0,2483.2,5.224,0.72,18.6,7.4,324,23
2016-09-25 04:30:00,84.0,2462.4,5.224,0.96,18.6,7.08,332,23
2016-09-25 04:45:00,89.0,2459.2,8.16,0.78,18.0,5.94,322,23
2016-09-25 05:00:00,80.0,2448.0,5.548,0.66,18.0,7.14,332,23
2016-09-25 05:15:00,84.0,2473.6,5.224,0.84,18.0,6.28,326,23
2016-09-25 05:30:00,83.0,2452.8,5.548,0.78,18.0,7.38,328,23
2016-09-25 05:45:00,92.0,2436.8,5.224,0.72,18.6,6.68,322,23
2016-09-25 06:00:00,83.0,2441.6,5.224,0.66,18.6,5.54,318,23
2016-09-25 06:15:00,82.0,2446.4,5.548,0.9,18.0,7.62,318,23
2016-09-25 06:30:00,82.0,2441.6,5.224,0.72,16.2,5.74,316,23
2016-09-25 06:45:00,95.0,2438.4,5.548,0.66,15.6,4.96,326,23
2016-09-25 07:00:00,81.0,2435.2,5.224,0.78,16.2,8.88,324,23
2016-09-25 07:15:00,77.0,2432.0,5.224,0.84,16.2,7.96,322,23
2016-09-25 07:30:00,86.0,2449.6,8.16,0.54,16.2,5.46,324,23
2016-09-25 07:45:00,93.0,2472.0,5.876,0.6,16.2,6.5,322,23
2016-09-25 08:00:00,80.0,2446.4,5.224,0.72,16.2,8.52,322,23
2016-09-25 08:15:00,82.0,2448.0,5.548,0.72,16.8,5.22,322,23
2016-09-25 08:30:00,81.0,2438.4,5.224,0.6,16.2,5.02,324,23
2016-09-25 08:45:00,94.0,2443.2,5.548,0.6,16.2,3.66,324,23
2016-09-25 09:00:00,80.0,2456.0,5.548,0.72,17.4,6.22,328,23
2016-09-25 09:15:00,77.0,2438.4,5.548,2.7,22.8,3.88,324,23
2016-09-25 09:30:00,108.0,2448.0,5.548,0.6,29.4,4.56,330,23
2016-09-25 09:45:00,117.0,2441.6,5.224,0.9,36.0,4.46,318,23
2016-09-25 10:00:00,112.0,2446.4,5.224,0.72,38.4,4.24,318,23
2016-09-25 10:15:00,104.0,2457.6,8.16,0.6,22.2,5.54,316,23
2016-09-25 10:30:00,106.0,2456.0,5.548,0.66,30.0,9.0,310,23
2016-09-25 10:45:00,119.0,2454.4,5.548,0.78,37.2,4.08,314,23
2016-09-26 00:00:00,78.0,2456.0,4.896,0.84,188.4,7.46,540,24
2016-09-26 00:15:00,73.0,2432.0,4.896,1.02,175.8,5.44,554,24
2016-09-26 00:30:00,86.0,2430.4,4.896,0.72,189.0,5.82,576,24
2016-09-26 00:45:00,72.0,2446.4,4.896,0.6,189.0,7.5,578,24
2016-09-26 01:00:00,73.0,2448.0,7.508,0.78,177.6,6.32,572,24
2016-09-26 01:15:00,84.0,2430.4,5.876,0.9,188.4,5.48,568,24
2016-09-26 01:30:00,81.0,2438.4,5.224,0.72,181.8,6.44,582,24
2016-09-26 01:45:00,71.0,2438.4,5.224,0.66,180.0,7.28,582,24
2016-09-26 02:00:00,73.0,2446.4,5.548,0.84,178.2,5.3,580,24
2016-09-26 02:15:00,80.0,2465.6,5.224,0.96,162.6,6.1,554,24
2016-09-26 02:30:00,84.0,2436.8,5.876,0.72,114.6,8.8,540,24
2016-09-26 02:45:00,74.0,2435.2,5.224,0.66,47.4,6.28,554,24
2016-09-26 03:00:00,72.0,2428.8,5.548,0.9,46.8,4.84,594,24
2016-09-26 03:15:00,71.0,2454.4,5.548,0.78,123.6,8.76,576,24
2016-09-26 03:30:00,60.0,2451.2,5.224,0.72,198.0,6.04,562,24
2016-09-26 03:45:00,62.0,2432.0,7.18,0.6,171.0,5.14,566,24
2016-09-26 04:00:00,62.0,2432.0,6.528,0.96,181.8,7.14,580,24
